window_idx,src_ip,dst_ip,sport,dport,proto,ecn_ect0,ecn_ect1,ecn_ce,ecn_non,ratio_ect1,ratio_ce,flow_throughput_bps,flow_packet_count,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,iat_min,iat_max,iat_mean,iat_std,flag_cwr,flag_ece,flag_psh,flag_rst,flag_syn,ratio_cwr,tcp_win_mean,label_is_attack
0,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,1776,0.0,0.0,21487808.0,1776,66,1514,1512.373873873874,48.43036091096239,9.5367431640625e-07,0.0182158946990966,0.0005633786698462,0.0018733666086296,0,0,822,0,1,0.0,537.8885135135135,0
0,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,4714,0.0,0.0,57072864.0,4714,66,1514,1513.3873568095037,29.73698410545579,9.5367431640625e-07,0.0199439525604248,0.0002118455561867,0.0006399459774079,0,0,982,0,1,0.0,515.5210012728044,0
0,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1010,0.0,0.0,538624.0,1010,66,78,66.66138613861386,2.732676137177428,0.0,0.0182268619537353,0.0009908295717418,0.0024403396882553,0,0,0,0,1,0.0,4748.106930693069,0
0,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,2698,0.0,0.0,1445568.0,2698,66,86,66.97405485544849,3.578215523214233,0.0,0.0199780464172363,0.0003701887353508,0.0008677575685032,0,0,0,0,1,0.0,8365.165678280207,0
0,192.168.56.10,192.168.57.10,38164,5001,6,0,805,86,0,0.90347923681257,0.0965207631874298,10768784.0,891,74,1514,1510.7721661054995,68.05303231537128,9.5367431640625e-07,0.0055859088897705,0.001119833581903,0.0013379015245679,2,891,37,0,1,0.0022446689113355,573.5353535353536,0
0,192.168.57.10,192.168.56.10,5001,38164,6,0,750,0,0,1.0,0.0,468064.0,750,78,86,78.01066666666667,0.2919238865792855,0.0,0.0056140422821044,0.0013305730272198,0.0014074741386214,450,369,0,0,1,0.6,586.968,0
1,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1653,0.0,0.0,875472.0,1653,66,78,66.2032667876588,1.5485102727914006,0.0,0.0205328464508056,0.0006039105085137,0.0011934268002504,0,0,0,0,0,0.0,5373.643073200242,0
1,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,3007,0.0,0.0,36420784.0,3007,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0187230110168457,0.0003317994271923,0.0008733741998165,0,0,990,0,0,0.0,502.0,0
1,192.168.56.10,192.168.57.10,38164,5001,6,0,864,59,0,0.9360780065005416,0.0639219934994582,11179376.0,923,1514,1514,1514.0,0.0,0.0,0.0165040493011474,0.0010810790506722,0.0012882339299971,0,923,21,0,0,0.0,502.0,0
1,192.168.57.10,192.168.56.10,5001,38164,6,0,801,0,0,1.0,0.0,499824.0,801,78,78,78.0,0.0,0.0,0.0166490077972412,0.0012459447979927,0.0014258884397453,439,383,0,0,0,0.5480649188514357,500.7852684144819,0
1,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,1980,0.0,0.0,23981760.0,1980,1514,1514,1514.0,0.0,9.5367431640625e-07,0.022594928741455,0.0004989464756453,0.0020190747835979,0,0,915,0,0,0.0,502.0,0
1,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1034,0.0,0.0,549888.0,1034,66,78,66.47582205029013,2.3416784535754087,0.0,0.0307941436767578,0.0009557619214865,0.0028754633454439,0,0,0,0,0,0.0,11317.48839458414,0
2,192.168.56.10,192.168.57.10,38164,5001,6,0,923,56,0,0.9427987742594484,0.0572012257405515,11857648.0,979,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0155081748962402,0.0010194836950009,0.0012447292665957,0,979,22,0,0,0.0,502.0,0
2,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2689,0.0,0.0,32569168.0,2689,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0152111053466796,0.0003712232268991,0.0010573607694452,0,0,972,0,0,0.0,502.0,0
2,192.168.57.10,192.168.56.10,5001,38164,6,0,767,0,0,1.0,0.0,478608.0,767,78,78,78.0,0.0,0.0,0.0163300037384033,0.0013013278224138,0.0014606608764143,426,386,0,0,0,0.5554106910039114,500.88657105606256,0
2,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1437,0.0,0.0,766512.0,1437,66,86,66.67640918580376,2.999249531672054,0.0,0.0155489444732666,0.0006947103981188,0.0014427718692254,0,0,0,0,0,0.0,5371.8107167710505,0
2,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2704,0.0,0.0,32750848.0,2704,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0275478363037109,0.0003693573923848,0.0015108055696779,0,0,981,0,0,0.0,502.0,0
2,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1502,0.0,0.0,795264.0,1502,66,78,66.1837549933422,1.4735311406713902,0.0,0.0277140140533447,0.0006632191748876,0.0020427416612331,0,0,0,0,0,0.0,11318.62050599201,0
3,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2715,0.0,0.0,32884080.0,2715,1514,1514,1514.0,0.0,9.5367431640625e-07,0.1110248565673828,0.0003661860766091,0.0023568302211591,0,0,849,0,0,0.0,502.0,0
3,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1526,0.0,0.0,819328.0,1526,66,94,67.11402359108781,4.663946650483069,0.0,0.1114249229431152,0.0006517611956987,0.0031586897932333,0,0,0,0,0,0.0,11315.831585845348,0
3,192.168.56.10,192.168.57.10,38164,5001,6,0,1116,72,0,0.9393939393939394,0.0606060606060606,14389056.0,1188,1514,1514,1514.0,0.0,0.0,0.1114451885223388,0.0008419612524583,0.0033604071631413,0,1188,26,0,0,0.0,502.0,0
3,192.168.57.10,192.168.56.10,5001,38164,6,0,917,0,0,1.0,0.0,572208.0,917,78,78,78.0,0.0,0.0,0.1113770008087158,0.0010905164298011,0.0038413798206108,607,517,0,0,0,0.6619411123227917,1022.6881134133042,0
3,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2120,0.0,0.0,25677440.0,2120,1514,1514,1514.0,0.0,9.5367431640625e-07,0.117643117904663,0.0004692439933946,0.0027899373345383,0,0,890,0,0,0.0,502.0,0
3,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1129,0.0,0.0,601488.0,1129,66,94,66.59521700620017,3.3481237784751445,0.0,0.117837905883789,0.0008811800615161,0.0038101515457202,0,0,0,0,0,0.0,5372.322409211692,0
4,192.168.56.10,192.168.57.10,38164,5001,6,0,1300,96,0,0.9312320916905444,0.0687679083094555,16908352.0,1396,1514,1514,1514.0,0.0,9.5367431640625e-07,0.013826847076416,0.0007147929147152,0.000984589200314,0,1396,31,0,0,0.0,502.0,0
4,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2741,0.0,0.0,33198992.0,2741,1514,1514,1514.0,0.0,0.0,0.0101430416107177,0.0003645588011637,0.0007343079471588,0,0,982,0,0,0.0,502.0,0
4,192.168.57.10,192.168.56.10,5001,38164,6,0,1073,0,0,1.0,0.0,669552.0,1073,78,78,78.0,0.0,0.0,0.0144081115722656,0.0009300112724304,0.0011896942914088,455,533,0,0,0,0.424044734389562,1343.5507921714818,0
4,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1516,0.0,0.0,805536.0,1516,66,78,66.41952506596306,2.204155055930825,0.0,0.0098268985748291,0.0006590251481965,0.0009953301381802,0,0,0,0,0,0.0,5373.202506596306,0
4,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,1987,0.0,0.0,24066544.0,1987,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0205080509185791,0.0005025457879687,0.001677988705988,0,0,924,0,0,0.0,502.0,0
4,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1046,0.0,0.0,553920.0,1046,66,78,66.19502868068834,1.5173358171377245,0.0,0.0208778381347656,0.0009540268108605,0.0023175056282215,0,0,0,0,0,0.0,11318.609942638624,0
5,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2792,0.0,0.0,33816704.0,2792,1514,1514,1514.0,0.0,0.0,0.01304292678833,0.000355264099214,0.0010018752327105,0,0,975,0,0,0.0,502.0,0
5,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1455,0.0,0.0,771888.0,1455,66,78,66.31340206185567,1.9137930634978944,0.0,0.0088379383087158,0.0006868590023035,0.0010834424471903,0,0,0,0,0,0.0,5373.416494845361,0
5,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1563,0.0,0.0,832080.0,1563,66,78,66.54510556621881,2.498825067167166,0.0,0.013136863708496,0.0006347201697805,0.0013713892248811,0,0,0,0,0,0.0,11318.10428662828,0
5,192.168.56.10,192.168.57.10,38164,5001,6,0,1273,67,0,0.95,0.05,16230080.0,1340,1514,1514,1514.0,0.0,0.0,0.005491018295288,0.0007457916553203,0.000934317843209,0,1340,30,0,0,0.0,502.0,0
5,192.168.57.10,192.168.56.10,5001,38164,6,0,1030,0,0,1.0,0.0,642720.0,1030,78,78,78.0,0.0,0.0,0.005695104598999,0.0009699727402252,0.0011364623585556,543,542,0,0,0,0.5271844660194175,1343.5844660194175,0
5,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2621,0.0,0.0,31745552.0,2621,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0086829662322998,0.000380477468476,0.0008279475302112,0,0,978,0,0,0.0,502.0,0
6,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1287,0.0,0.0,687120.0,1287,66,78,66.73659673659674,2.880379503953581,0.0,0.0071179866790771,0.0007772644051867,0.0010611683733814,0,0,0,0,0,0.0,5372.608391608392,0
6,192.168.56.10,192.168.57.10,38164,5001,6,0,1326,71,0,0.949176807444524,0.050823192555476,16920464.0,1397,1514,1514,1514.0,0.0,0.0,0.0044069290161132,0.0007158753523512,0.0009015108925826,0,1397,31,0,0,0.0,502.0,0
6,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2952,0.0,0.0,35754624.0,2952,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0154609680175781,0.0003374856595304,0.0009326531973387,0,0,1029,0,0,0.0,502.0,0
6,192.168.57.10,192.168.56.10,5001,38164,6,0,1064,0,0,1.0,0.0,663936.0,1064,78,78,78.0,0.0,0.0,0.004530906677246,0.0009402804854672,0.0010879519495673,572,656,0,0,0,0.5375939849624061,1343.501879699248,0
6,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1659,0.0,0.0,882384.0,1659,66,78,66.48462929475588,2.362347557776997,0.0,0.0155541896820068,0.0006004981741542,0.0012811620475741,0,0,0,0,0,0.0,11318.066907775768,0
6,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2408,0.0,0.0,29165696.0,2408,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0069241523742675,0.0004150889253636,0.0007951030112048,0,0,1020,0,0,0.0,502.0,0
7,192.168.56.10,192.168.57.10,38164,5001,6,0,1461,64,0,0.9580327868852458,0.0419672131147541,18470800.0,1525,1514,1514,1514.0,0.0,0.0,0.0321309566497802,0.0006558898239936,0.0013462777327801,0,1525,34,0,0,0.0,502.0,0
7,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1304,0.0,0.0,693600.0,1304,66,94,66.4877300613497,3.236321342044639,0.0,0.0353021621704101,0.0007669539608959,0.0016197675197358,0,0,0,0,0,0.0,5373.117331288344,0
7,192.168.57.10,192.168.56.10,5001,38164,6,0,1135,0,0,1.0,0.0,708240.0,1135,78,78,78.0,0.0,0.0,0.0325720310211181,0.0008809215387549,0.0016068448378474,782,692,0,0,0,0.6889867841409691,1343.460792951542,0
7,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2367,0.0,0.0,28669104.0,2367,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0351691246032714,0.0004223470252545,0.0012166319621161,0,0,962,0,0,0.0,502.0,0
7,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2390,0.0,0.0,28947680.0,2390,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0312609672546386,0.0004139095232944,0.0013710931631892,0,0,940,0,0,0.0,502.0,0
7,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1360,0.0,0.0,722304.0,1360,66,78,66.38823529411765,2.123227940145181,0.0,0.032379150390625,0.0007275247328241,0.0018521148986241,0,0,0,0,0,0.0,11318.18455882353,0
8,192.168.56.10,192.168.57.10,38164,5001,6,0,1491,102,0,0.935969868173258,0.064030131826742,19294416.0,1593,1514,1514,1514.0,0.0,0.0,0.0110960006713867,0.0006276406534952,0.0008947920695428,0,1593,36,0,0,0.0,502.0,0
8,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2313,0.0,0.0,28015056.0,2313,1514,1514,1514.0,0.0,9.5367431640625e-07,0.016982078552246,0.0004321449149438,0.0010553043557408,0,0,1026,0,0,0.0,502.0,0
8,192.168.57.10,192.168.56.10,5001,38164,6,0,1192,0,0,1.0,0.0,743808.0,1192,78,78,78.0,0.0,0.0,0.012822151184082,0.0008387909928457,0.0010920938620675,733,676,0,0,0,0.6149328859060402,1343.5226510067114,0
8,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1226,0.0,0.0,655840.0,1226,66,86,66.86786296900489,3.4277194822630213,0.0,0.0174529552459716,0.000815197496998,0.0014200161232952,0,0,0,0,0,0.0,5371.085644371941,0
8,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2782,0.0,0.0,33695584.0,2782,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0111141204833984,0.0003579881113238,0.0009767827562346,0,0,1000,0,0,0.0,502.0,0
8,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1603,0.0,0.0,852432.0,1603,66,78,66.47161572052401,2.331730528693833,0.0,0.0150489807128906,0.0006214436818002,0.0013433426551795,0,0,0,0,0,0.0,11318.100436681225,0
9,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2694,0.0,0.0,32629728.0,2694,1514,1514,1514.0,0.0,9.5367431640625e-07,0.008955955505371,0.0003709216742899,0.0007618926970714,0,0,1013,0,0,0.0,502.0,0
9,192.168.56.10,192.168.57.10,38164,5001,6,0,1465,60,0,0.960655737704918,0.0393442622950819,18470800.0,1525,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0089571475982666,0.0006555190549434,0.0008927940367268,0,1525,33,0,0,0.0,502.0,0
9,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1451,0.0,0.0,770064.0,1451,66,78,66.33907649896624,1.9884529452424988,0.0,0.0105218887329101,0.0006889455071811,0.0010441557764994,0,0,0,0,0,0.0,5373.016540317023,0
9,192.168.57.10,192.168.56.10,5001,38164,6,0,1140,0,0,1.0,0.0,711360.0,1140,78,78,78.0,0.0,0.0,0.0106010437011718,0.0008746822012213,0.0010904742185452,565,682,0,0,0,0.4956140350877193,1343.4684210526316,0
9,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2390,0.0,0.0,28947680.0,2390,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0145537853240966,0.0004157303466413,0.0011780727988296,0,0,973,0,0,0.0,502.0,0
9,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1331,0.0,0.0,707376.0,1331,66,78,66.43275732531932,2.237366532603495,0.0,0.0149760246276855,0.0007465579455956,0.0015859316519083,0,0,0,0,0,0.0,11318.4169797145,0
10,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2089,0.0,0.0,25301968.0,2089,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0378341674804687,0.0004773983781821,0.0015992060626203,0,0,905,0,0,0.0,502.0,0
10,192.168.57.10,192.168.56.10,5001,38164,6,0,1156,0,0,1.0,0.0,721344.0,1156,78,78,78.0,0.0,0.0,0.0345239639282226,0.0008651159542463,0.0017291815137747,679,620,0,0,0,0.5873702422145328,1343.294982698962,0
10,192.168.56.10,192.168.57.10,38164,5001,6,0,1514,53,0,0.9661774090619016,0.0338225909380982,18979504.0,1567,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0342190265655517,0.0006378359264797,0.0014190900827879,0,1567,35,0,0,0.0,502.0,0
10,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1098,0.0,0.0,585408.0,1098,66,86,66.64480874316939,2.8629082316162,0.0,0.0381669998168945,0.0009087375216627,0.0021735445119993,0,0,0,0,0,0.0,5372.62204007286,0
10,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2881,0.0,0.0,34894672.0,2881,1514,1514,1514.0,0.0,9.5367431640625e-07,0.03804612159729,0.0003453514642185,0.0012075404835004,0,0,968,0,0,0.0,502.0,0
10,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1569,0.0,0.0,832752.0,1569,66,78,66.34416826003824,2.002889744654244,0.0,0.0380480289459228,0.0006341773028276,0.001696385866326,0,0,0,0,0,0.0,11318.6137667304,0
11,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2268,0.0,0.0,27470016.0,2268,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0101659297943115,0.0004382660381584,0.0012118483602743,0,0,921,0,0,0.0,502.0,0
11,192.168.56.10,192.168.57.10,38164,5001,6,0,1679,116,0,0.9353760445682452,0.0646239554317548,21741040.0,1795,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0042500495910644,0.0005560039543653,0.000791877289229,0,1795,40,0,0,0.0,502.0,0
11,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1276,0.0,0.0,680256.0,1276,66,78,66.63949843260188,2.6953706509351,0.0,0.0102441310882568,0.0007791992262297,0.0016379970614307,0,0,0,0,0,0.0,11317.73119122257,0
11,192.168.57.10,192.168.56.10,5001,38164,6,0,1313,0,0,1.0,0.0,819312.0,1313,78,78,78.0,0.0,0.0,0.0046658515930175,0.0007598574568585,0.0009897617058452,688,661,0,0,0,0.523990860624524,1343.4470677837014,0
11,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2421,0.0,0.0,29323152.0,2421,1514,1514,1514.0,0.0,0.0,0.0091991424560546,0.0004108842739388,0.0009654735935555,0,0,1028,0,0,0.0,502.0,0
11,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1291,0.0,0.0,683376.0,1291,66,78,66.16731216111542,1.407036806244905,0.0,0.0093500614166259,0.0007706930471021,0.001307162423332,0,0,0,0,0,0.0,5373.560805577072,0
12,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2380,0.0,0.0,28826560.0,2380,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0123000144958496,0.000420053850056,0.0011585400827924,0,0,1031,0,0,0.0,502.0,0
12,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1235,0.0,0.0,659472.0,1235,66,78,66.74817813765182,2.901442249323897,0.0,0.0124759674072265,0.0008095746295378,0.0016098056161497,0,0,0,0,0,0.0,5372.391902834008,0
12,192.168.56.10,192.168.57.10,38164,5001,6,0,1387,38,0,0.9733333333333334,0.0266666666666666,17259600.0,1425,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0087590217590332,0.0006994739007414,0.0009778794538136,0,1425,32,0,0,0.0,502.0,0
12,192.168.57.10,192.168.56.10,5001,38164,6,0,1062,0,0,1.0,0.0,662688.0,1062,78,78,78.0,0.0,0.0,0.0087969303131103,0.0009386503505437,0.0012066850157958,494,394,0,0,0,0.4651600753295669,1343.5,0
12,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2615,0.0,0.0,31672880.0,2615,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0181400775909423,0.000380162984794,0.001230311888384,0,0,918,0,0,0.0,502.0,0
12,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1466,0.0,0.0,775104.0,1466,66,78,66.0900409276944,1.035559637912182,0.0,0.0182909965515136,0.0006782832812937,0.0017064298353798,0,0,0,0,0,0.0,11318.730559345157,0
13,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2390,0.0,0.0,28947680.0,2390,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0131630897521972,0.0004162528915053,0.0011058465283391,0,0,1019,0,0,0.0,502.0,0
13,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1263,0.0,0.0,672048.0,1263,66,78,66.51306413301663,2.4276603534290837,0.0,0.0133850574493408,0.0007880776884438,0.0015045573718557,0,0,0,0,0,0.0,5373.299287410927,0
13,192.168.56.10,192.168.57.10,38164,5001,6,0,1418,133,0,0.9142488716956804,0.0857511283043197,18785712.0,1551,1514,1514,1514.0,0.0,0.0,0.0060760974884033,0.0006443503595167,0.0008812383532779,0,1551,34,0,0,0.0,502.0,0
13,192.168.57.10,192.168.56.10,5001,38164,6,0,1183,0,0,1.0,0.0,738192.0,1183,78,78,78.0,0.0,0.0,0.0067610740661621,0.0008449764219435,0.0010674433051642,580,577,0,0,0,0.4902789518174134,1343.4564666103129,0
13,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2541,0.0,0.0,30776592.0,2541,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0170748233795166,0.0003901708783127,0.0014977971839429,0,0,956,0,0,0.0,502.0,0
13,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1448,0.0,0.0,773472.0,1448,66,86,66.7707182320442,3.1062980104050864,0.0,0.0174751281738281,0.0006846025555234,0.0020049671554814,0,0,0,0,0,0.0,11316.845994475138,0
14,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2677,0.0,0.0,32423824.0,2677,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0124270915985107,0.0003725754484111,0.0007746846757316,0,0,995,0,0,0.0,502.0,0
14,192.168.56.10,192.168.57.10,38164,5001,6,0,1295,55,0,0.9592592592592591,0.0407407407407407,16351200.0,1350,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0122251510620117,0.0007394432933176,0.0009531555651991,0,1350,30,0,0,0.0,502.0,0
14,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1492,0.0,0.0,790656.0,1492,66,78,66.24128686327077,1.684405832589723,0.0,0.0127480030059814,0.0006686445053274,0.0010174673256033,0,0,0,0,0,0.0,5373.599865951743,0
14,192.168.57.10,192.168.56.10,5001,38164,6,0,1024,0,0,1.0,0.0,638976.0,1024,78,78,78.0,0.0,0.0,0.0160830020904541,0.0009750527487239,0.001200190680473,514,532,0,0,0,0.501953125,1343.462890625,0
14,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2564,0.0,0.0,31055168.0,2564,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0148978233337402,0.0003846539122677,0.001050978608198,0,0,998,0,0,0.0,502.0,0
14,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1452,0.0,0.0,770112.0,1452,66,78,66.29752066115702,1.865939278237367,0.0,0.0150249004364013,0.0006793204214883,0.0014192079698853,0,0,0,0,0,0.0,11318.428374655648,0
15,192.168.56.10,192.168.57.10,38164,5001,6,0,1334,81,0,0.942756183745583,0.0572438162544169,17138480.0,1415,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0134778022766113,0.0007060855584906,0.0009440982706304,0,1415,32,0,0,0.0,502.0,0
15,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2541,0.0,0.0,30776592.0,2541,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0135700702667236,0.0003930728266558,0.0007935881768921,0,0,984,0,0,0.0,502.0,0
15,192.168.57.10,192.168.56.10,5001,38164,6,0,1078,0,0,1.0,0.0,672672.0,1078,78,78,78.0,0.0,0.0,0.0160520076751709,0.0009269386723623,0.0011689206295066,613,543,0,0,0,0.5686456400742115,1343.564935064935,0
15,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1397,0.0,0.0,746544.0,1397,66,78,66.79885468861846,2.99133539575453,0.0,0.013852834701538,0.0007148854712018,0.0010509794239644,0,0,0,0,0,0.0,5372.645669291339,0
15,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2561,0.0,0.0,31018832.0,2561,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0220091342926025,0.0003882488235831,0.0012616520938998,0,0,968,0,0,0.0,502.0,0
15,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1382,0.0,0.0,734016.0,1382,66,78,66.39073806078147,2.129831095940344,0.0,0.0222091674804687,0.0007174786754831,0.0017423449544579,0,0,0,0,0,0.0,11317.59044862518,0
16,192.168.56.10,192.168.57.10,38164,5001,6,0,1555,49,0,0.9694513715710724,0.0305486284289276,19427648.0,1604,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0046999454498291,0.0006233380127905,0.0008556436035366,0,1604,35,0,0,0.0,502.0,0
16,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2737,0.0,0.0,33150544.0,2737,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0090260505676269,0.0003651432823716,0.0008554372508955,0,0,987,0,0,0.0,502.0,0
16,192.168.57.10,192.168.56.10,5001,38164,6,0,1185,0,0,1.0,0.0,739440.0,1185,78,78,78.0,0.0,0.0,0.0047938823699951,0.0008432643639074,0.0010472763992573,722,742,0,0,0,0.6092827004219409,1343.475105485232,0
16,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1551,0.0,0.0,826320.0,1551,66,78,66.59574468085107,2.606534949976775,0.0,0.0092880725860595,0.0006443019067087,0.0011826860016769,0,0,0,0,0,0.0,11317.549323017409,0
16,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2396,0.0,0.0,29020352.0,2396,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0076329708099365,0.0004150864475704,0.0008027627078709,0,0,1019,0,0,0.0,502.0,0
16,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1318,0.0,0.0,700032.0,1318,66,78,66.39150227617603,2.13184269632196,0.0,0.0077359676361083,0.0007548382903195,0.0010584059151062,0,0,0,0,0,0.0,5373.402883156297,0
17,192.168.57.10,192.168.56.10,5001,38164,6,0,1248,0,0,1.0,0.0,778752.0,1248,78,78,78.0,0.0,0.0,0.0050249099731445,0.000800478047338,0.0010099177759466,692,566,0,0,0,0.5544871794871795,1343.5616987179487,0
17,192.168.55.10,192.168.57.20,41886,5001,6,0,0,0,2675,0.0,0.0,32399600.0,2675,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0104830265045166,0.0003735378061378,0.0009589008084366,0,0,980,0,0,0.0,502.0,0
17,192.168.57.20,192.168.55.10,5001,41886,6,0,0,0,1538,0.0,0.0,814848.0,1538,66,78,66.2262678803641,1.632181794618738,0.0,0.0107741355895996,0.0006498424899834,0.0013145324018974,0,0,0,0,0,0.0,11318.49544863459,0
17,192.168.56.10,192.168.57.10,38164,5001,6,0,1568,115,0,0.9316696375519904,0.0683303624480095,20384496.0,1683,1514,1514,1514.0,0.0,0.0,0.0043551921844482,0.000593187976252,0.0008201645305746,0,1683,38,0,0,0.0,502.0,0
17,192.168.54.10,192.168.57.20,59034,5001,6,0,0,0,2371,0.0,0.0,28717552.0,2371,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0083580017089843,0.0004210446957294,0.0008669395305277,0,0,1032,0,0,0.0,502.0,0
17,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1273,0.0,0.0,677232.0,1273,66,78,66.49960722702278,2.3970146730839965,0.0,0.0085589885711669,0.0007842108138702,0.0011643501218663,0,0,0,0,0,0.0,5373.052631578948,0
18,192.168.57.20,192.168.54.10,5001,59034,6,0,0,0,1325,0.0,0.0,706064.0,1325,66,86,66.60981132075472,2.6809280923027865,0.0,0.0147218704223632,0.0007551018925231,0.0012870114930094,0,0,0,0,0,0.0,5372.364528301887,0
